customer_id,first_name,last_name,signup_date,region,segment
7381,Mia,Hall,11/16/2024,North America,Free
7382,Hugo,Hoffmann,12/9/2024,Africa,Free
7383,Rohan,Das,8/14/2024,Asia,Free
7384,Benjamin,Jackson,6/11/2024,North America,Free
7385,Eun-Ji,Zhang,4/17/2024,Asia,Free
7386,Aarti,Kobayashi,9/22/2024,Asia,Premium
7387,Kenji,Park,5/8/2025,Asia,Free
7388,Olivia,Thomas,4/1/2024,North America,Free
7389,Juan,Harris,3/5/2025,North America,Free
7390,Aditya,Wang,2/29/2024,Asia,Free
7391,Yuki,Saito,7/13/2025,Asia,Free
7392,Maria,Rodriguez,5/2/2025,North America,Free
7393,Niklas,Nilsson,5/5/2024,Europe,Free
7394,Kojo,Annan,1/21/2025,Africa,Premium
7395,Julia,Conti,4/16/2024,Europe,Premium
7396,Renata,Alvarez,2/18/2024,Latin America,Premium
7397,Jose,Rodriguez,1/12/2025,Latin America,Free
7398,Gabriela,Gonzalez,5/10/2025,Latin America,Free
7399,Gabriel,Martinez,12/15/2023,Latin America,Free
7400,Sofia,Thomas,12/8/2023,North America,Free
7401,Valeria,Salazar,1/28/2025,Africa,Free
7402,Mia,Evans,9/9/2023,North America,Premium
7403,Aaliyah,Perez,8/7/2024,North America,Premium
7404,Aria,Scott,2/22/2025,North America,Premium
7405,Ahmed,Al-Sayed,7/22/2024,Middle East,Free
7406,Emil,Meyer,9/7/2024,Europe,Premium
7407,Jayden,Hall,7/24/2024,North America,Free
7408,William,Moore,8/20/2023,Latin America,Free
7409,Noah,Fredriksson,12/28/2023,Europe,Premium
7410,Noah,Nelson,12/24/2024,North America,Free
7411,David,Gonzalez,1/20/2025,North America,Free
7412,Akira,Yamamoto,10/11/2024,Asia,Premium
7413,Malik,Walker,7/12/2025,North America,Premium
7414,Clara,Flores,1/30/2024,Latin America,Premium
7415,Chloe,Adams,8/23/2023,North America,Free
7416,Finn,Olsen,5/31/2024,Europe,Free
7417,Soo-Jin,Agarwal,2/15/2025,Asia,Premium
7418,Noah,Mattsson,7/6/2025,Latin America,Free
7419,Lily,Wilson,11/15/2024,North America,Free
7420,Takeshi,Liu,4/18/2025,Asia,Free
7421,Amira,Nasser,1/24/2025,Middle East,Free
7422,Anna,Berg,12/28/2024,Europe,Premium
7423,Amelia,Carter,2/16/2024,North America,Free
7424,Natalia,Castro,11/4/2024,Latin America,Premium
7425,Elena,Jensen,8/21/2024,Europe,Free
7426,Aisha,Yassin,8/26/2023,Middle East,Free
7427,Natalia,Garcia,6/6/2025,Latin America,Premium
7428,Madison,Walker,4/24/2024,North America,Free
7429,Felix,Larsson,2/11/2024,Europe,Free
7430,Santiago,Rojas,10/26/2024,Latin America,Premium
7431,Ella,Ek,12/19/2024,Europe,Free
7432,Michael,Jackson,5/3/2025,North America,Free
7433,Aaliyah,Parker,6/6/2025,North America,Free
7434,Camila,Nelson,9/15/2023,North America,Premium
7435,Charlotte,Harris,6/16/2024,Africa,Premium
7436,Emma,Anderson,11/17/2024,North America,Premium
7437,Camila,Aguilar,3/20/2024,Latin America,Premium
7438,Juan,Sanchez,12/15/2023,North America,Premium
7439,Viktor,Lindgren,5/26/2025,Europe,Premium
7440,Mei,Yamamoto,9/7/2023,Asia,Free
7441,Ava,Clark,5/10/2024,North America,Premium
7442,Tunde,Ibrahim,9/11/2023,Africa,Free
7443,Benjamin,Perez,3/24/2024,North America,Free
7444,Sakura,Khan,6/12/2025,Asia,Premium
7445,Emeka,Adeleke,7/22/2024,Africa,Free
7446,Yuna,Shah,2/25/2024,Asia,Free
7447,Sophia,Walker,4/11/2024,North America,Free
7448,Ella,Bianchi,7/23/2023,Europe,Free
7449,Jayden,Harris,12/31/2025,North America,Free
7450,Noah,Jensen,1/20/2024,Europe,Free
7451,Sophie,Ek,2/17/2025,Europe,Premium
7452,Olivia,Walker,1/29/2024,North America,Free
7453,Victor,Hoffmann,4/12/2024,Europe,Free
7454,James,Lewis,9/2/2024,North America,Free
7455,Gabriel,Flores,9/22/2023,Latin America,Free
7456,William,Collins,8/19/2024,North America,Free
7457,Henry,Collins,2/1/2024,North America,Premium
7458,Elena,Eriksson,7/22/2024,Europe,Premium
7459,Viktor,Persson,11/3/2023,Europe,Free
7460,Daniel,King,3/9/2025,North America,Free
7461,Hannah,Svensson,7/18/2023,Europe,Free
7462,Olivia,Allen,9/30/2024,North America,Free
7463,Ahmed,Rahim,10/20/2024,Middle East,Premium
7464,Zainab,Sow,6/27/2025,Africa,Free
7465,Aarti,Wong,3/29/2025,Asia,Premium
7466,Samuel,Collins,10/15/2024,North America,Premium
7467,Maja,Nielsen,8/24/2023,Europe,Free
7468,Reem,Sultan,4/19/2025,Middle East,Premium
7469,Gabriela,Gutierrez,6/28/2024,Latin America,Free
7470,Rohan,Kumar,5/28/2025,Asia,Free
7471,Laura,Ortega,10/25/2024,Latin America,Premium
7472,Vikram,Shah,1/29/2025,Asia,Free
7473,Mia,,1/13/2024,North America,Premium
7474,Lina,Rahim,9/26/2023,Middle East,Premium
7475,Sanjay,Yamamoto,8/14/2024,Asia,Premium
7476,William,Sanchez,4/27/2024,North America,Free
7477,Ida,Koch,3/11/2024,Europe,Free
7478,Juliana,Rojas,6/27/2024,Latin America,Free
7479,Mateo,Lopez,7/17/2024,Latin America,Free
7480,Mei,Khan,4/26/2024,Asia,Premium
7481,Lucas,Berg,5/16/2025,Europe,Premium
7482,Carlos,Hernandez,2/7/2025,North America,Free
7483,,Khan,9/19/2023,Asia,Free
7484,Ana,Salazar,2/18/2024,Latin America,Free
7485,Amelia,Nelson,6/27/2025,North America,Free
7486,Julia,Eriksson,,Europe,Premium
7487,Yuna,Hwang,5/14/2025,Asia,Premium
7488,Hannah,Svensson,12/7/2023,Europe,Premium
7489,Vivek,Kim,2/2/2025,Asia,Free
7490,Freya,Conti,6/15/2024,Europe,Premium
7491,Carolina,Vega,3/24/2025,Latin America,Free
7492,Chloe,Moore,9/23/2023,North America,Premium
7493,,,9/8/2023,Latin America,Free
7494,Aria,Parker,4/1/2025,North America,Free
7495,Zoe,Nelson,,North America,Premium
7496,James,Hernandez,10/23/2024,North America,Premium
7497,Laura,Lindberg,3/1/2025,North America,Premium
7498,Thomas,Conti,9/21/2024,Europe,Free
7499,Elijah,Smith,3/28/2024,North America,Free
7500,Thomas,Ek,9/3/2024,Europe,Premium
7501,Adama,Nguyen,3/31/2024,Africa,Premium
7502,Aaliyah,White,2/16/2025,North America,Free
7503,Camila,Smith,7/23/2024,North America,Premium
7504,Lucia,Lopez,6/19/2025,Latin America,Free
7505,Martina,Vargas,9/4/2024,Middle East,Premium
7506,Zoe,Harris,5/26/2025,North America,Free
7507,Aarti,Agarwal,10/5/2023,Asia,Free
7508,Maria,Hall,10/22/2024,North America,Free
7509,Lily,Scott,11/8/2023,North America,Premium
7510,Lars,Karlsson,1/5/2025,Europe,Free
7511,Yuki,Chen,1/25/2024,Asia,Free
7512,Daniel,Alvarez,11/12/2024,Latin America,Free
7513,Elsa,Holm,3/27/2025,Europe,Free
7514,Ngozi,Adewale,7/30/2023,Africa,Free
7515,Ana,Garcia,1/16/2024,Latin America,Free
7516,Matteo,Romano,12/24/2023,Europe,Free
7517,James,Sanchez,12/24/2023,North America,Free
7518,Evelyn,Baker,12/5/2023,Africa,Premium
7519,Felipe,Ramirez,9/21/2023,Latin America,Premium
7520,Oliver,Müller,11/22/2023,Middle East,Free
7521,Noah,Moretti,4/22/2025,Europe,Free
7522,Ida,Hoffmann,7/30/2023,Europe,Premium
7523,Aaliyah,Martinez,2/19/2025,North America,Free
7524,Lucas,Taylor,4/26/2024,North America,Free
7525,Rahul,Patel,7/17/2024,Latin America,Premium
7526,Yuna,Saito,8/12/2023,Asia,Free
7527,Camila,Green,9/4/2024,North America,Premium
7528,Ami,Chowdhury,6/24/2024,Asia,Free
7529,Emma,Ek,8/3/2023,Europe,Free
7530,Jae-Hyun,Tanaka,9/12/2023,Asia,Free
7531,Harper,King,3/9/2024,North America,Premium
7532,Ella,Koch,4/20/2025,Europe,Free
7533,Freya,Rossi,5/7/2025,Europe,Free
7534,Natalia,Diaz,7/22/2024,Latin America,Free
7535,Martina,Morales,3/27/2024,Latin America,Free
7536,Lucas,Flores,11/20/2023,Latin America,Free
7537,William,Mitchell,12/11/2024,North America,Free
7538,Eun-Ji,Li,9/14/2023,Asia,Free
7539,Alejandro,Gonzalez,8/10/2023,Latin America,Free
7540,Pooja,Mehta,1/25/2024,Asia,Free
7541,Evelyn,Jackson,12/12/2023,North America,Premium
7542,Carlos,Carter,5/27/2025,North America,Free
7543,Henry,Martinez,2/19/2024,North America,Premium
7544,Ava,Mitchell,9/9/2023,North America,Free
7545,Malik,Thomas,4/30/2025,North America,Free
7546,Jaden,Gonzalez,8/15/2024,North America,Free
7547,Hye-Jin,Khan,5/14/2025,Asia,Premium
7548,,Saad,3/3/2025,Middle East,Free
7549,,,3/23/2025,Middle East,Premium
7550,Charlotte,Johnson,2/27/2024,North America,Premium
7551,Emil,Müller,11/13/2024,Europe,Premium
7552,Isabella,Hernandez,8/11/2023,North America,Premium
7553,Zoe,Rodriguez,8/15/2024,North America,Free
7554,Ella,Karlsson,1/10/2024,Europe,Free
7555,Taro,Nakamura,3/2/2025,Asia,Free
7556,Aarti,Zhang,3/12/2025,Asia,Premium
7557,Chen,Shah,2/28/2024,Asia,Free
7558,Rami,Qasim,6/26/2024,Middle East,Free
7559,Zoe,Nelson,1/6/2024,North America,Free
7560,Sophie,Holm,2/1/2024,Europe,Free
7561,Lina,Fredriksson,8/8/2023,Europe,Free
7562,Jaden,Wilson,4/9/2024,North America,Free
7563,Victor,Holm,2/23/2025,Europe,Premium
7564,Henry,Ramirez,11/2/2024,North America,Free
7565,Vivek,Reddy,9/6/2024,Asia,Free
7566,Kweku,Annan,4/14/2025,Africa,Premium
7567,Daniel,Taylor,8/17/2023,North America,Premium
7568,Takeshi,Patel,10/13/2023,Asia,Premium
7569,Priya,Suzuki,5/31/2025,Asia,Free
7570,Martina,Castro,11/20/2024,Latin America,Premium
7571,Isabella,Ramirez,4/17/2025,Latin America,Premium
7572,Oliver,Nielsen,10/16/2023,Europe,Premium
7573,Leo,Meyer,5/18/2024,Europe,Premium
7574,Charlotte,Nelson,3/8/2024,North America,Free
7575,Isabelle,Becker,6/23/2024,Europe,Free
7576,Camila,Smith,7/20/2023,North America,Free
7577,Lucas,Scott,9/11/2024,North America,Free
7578,Oluwaseun,Annan,2/8/2024,Africa,Premium
7579,,,8/29/2024,Latin America,Free
7580,Emma,Petersen,5/28/2024,Europe,Free
7581,Zoe,Hall,9/13/2023,North America,Free
7582,Chloe,Mitchell,10/23/2024,North America,Free
7583,Wei,Choi,11/14/2024,Asia,Premium
7584,Natalia,Martinez,2/11/2025,Latin America,Free
7585,Juan,Wilson,8/22/2023,North America,Free
7586,Noor,,2/5/2025,Middle East,Premium
7587,Oluwaseun,Ndlovu,3/23/2025,Africa,Premium
7588,Malik,Jackson,8/18/2024,North America,Free
7589,Kenji,Yamamoto,2/21/2025,Asia,Free
7590,Haruto,Gupta,8/4/2024,Asia,Free
7591,Neha,Sharma,1/23/2025,Asia,Premium
7592,Jae-Hyun,Chowdhury,11/8/2024,Asia,Free
7593,Rina,Kapoor,8/12/2024,Asia,Premium
7594,Jae-Hyun,Rao,7/8/2024,Asia,Premium
7595,Divya,Khan,2/1/2025,Asia,Premium
7596,Olivia,Moore,11/13/2023,North America,Premium
7597,Mila,Becker,7/21/2023,Europe,Free
7598,Felipe,Ortega,2/2/2025,Latin America,Premium
7599,Sanjay,Kim,5/27/2025,Asia,Free
7600,Rajesh,Nair,12/12/2023,Asia,Free
7601,Oliver,Wagner,4/10/2025,Europe,Free
7602,Julia,Larsson,5/10/2025,Europe,Free
7603,Elena,Olsen,6/28/2025,Europe,Premium
7604,Emeka,Sow,11/16/2023,Africa,Premium
7605,Sophia,King,3/20/2024,North America,Premium
7606,Renata,Sanchez,5/23/2025,Latin America,Premium
7607,Amalie,Jensen,6/8/2024,Europe,Premium
7608,Lucas,Morales,12/19/2023,Latin America,Premium
7609,Finn,Müller,10/18/2024,Europe,Free
7610,Li,Kumar,1/7/2025,Asia,Premium
7611,Jae-Hyun,Li,4/16/2025,Asia,Free
7612,Elena,Jensen,8/18/2024,Europe,Free
7613,Aria,Green,7/10/2024,North America,Free
7614,Laura,Ek,2/24/2025,Europe,Free
7615,Vikram,Kumar,11/30/2023,Asia,Premium
7616,Emma,Perez,11/1/2023,North America,Premium
7617,Soo-Jin,Kobayashi,2/28/2024,Asia,Free
7618,Sofia,Anderson,8/26/2023,North America,Free
7619,Samuel,Harris,6/22/2024,North America,Free
7620,Zoe,Collins,3/14/2025,North America,Premium
7621,Sophie,Larsson,7/6/2024,Europe,Free
7622,Juan,Nelson,1/17/2024,North America,Free
7623,Clara,Berg,6/27/2024,Europe,Premium
7624,Julia,Persson,2/15/2024,Europe,Free
7625,Benjamin,Lopez,11/5/2023,North America,Premium
7626,Charlotte,Collins,3/14/2025,North America,Premium
7627,,King,12/12/2024,North America,Premium
7628,Anna,Lindgren,7/24/2023,Europe,Free
7629,Emma,Ramirez,4/18/2025,North America,Free
7630,Layla,Malik,7/20/2023,Middle East,Free
7631,Zoe,Taylor,11/27/2023,North America,Premium
7632,Sebastian,Silva,7/29/2024,Latin America,Free
7633,Alejandro,Ramirez,5/12/2025,Latin America,Free
7634,Fernanda,Ramos,9/27/2024,Latin America,Premium
7635,Isabelle,Olsen,8/16/2023,Europe,Premium
7636,Gabriel,Collins,11/23/2024,North America,Free
7637,Ethan,Taylor,11/30/2023,Latin America,Free
7638,Camila,Hernandez,5/25/2025,North America,Premium
7639,Divya,Wong,8/17/2023,Asia,Free
7640,Leo,Jensen,4/9/2024,Europe,Premium
7641,Laura,Russo,10/4/2024,Europe,Free
7642,Mahmoud,Qureshi,12/30/2024,Middle East,Free
7643,Ella,Berg,4/16/2024,Europe,Premium
7644,Salma,Farah,5/23/2024,Middle East,Premium
7645,Emil,Eriksson,10/28/2024,Europe,Free
7646,Min-Jun,Jeong,5/12/2025,Asia,Free
7647,David,Gomez,9/30/2023,Latin America,Free
7648,Max,Russo,5/20/2024,Europe,Free
7649,Charlotte,Hall,10/1/2024,North America,Free
7650,Alejandro,Rodriguez,5/3/2025,Latin America,Premium
7651,Hana,Farah,7/6/2024,Middle East,Free
7652,Awa,Asante,12/27/2023,Africa,Premium
7653,Jayden,Baker,12/30/2023,North America,Premium
7654,Mila,Ek,7/25/2024,Europe,Free
7655,Haruto,Kobayashi,4/3/2024,Asia,Free
7656,Isabelle,Olsen,3/13/2025,Europe,Premium
7657,Arjun,Ma,4/20/2025,Asia,Free
7658,Lucas,Collins,10/12/2024,North America,Free
7659,Charlotte,Scott,12/18/2023,North America,Premium
7660,Carolina,Ortiz,4/14/2024,Latin America,Free
7661,Taro,Ma,3/9/2025,Asia,Premium
7662,Elena,Romano,2/29/2024,Europe,Premium
7663,Femi,Bah,4/20/2024,Africa,Premium
7664,Thomas,Nielsen,4/21/2025,Europe,Free
7665,Chloe,Adams,10/23/2024,North America,Premium
7666,Lina,Hussein,6/14/2024,Middle East,Free
7667,Zoe,King,3/9/2025,North America,Free
7668,Sofia,Ramirez,6/26/2024,North America,Free
7669,Thomas,Lindberg,4/5/2024,Europe,Free
7670,Aarti,Sharma,12/27/2024,Asia,Free
7671,Jae-Hyun,Hwang,1/8/2025,Asia,Premium
7672,Hugo,Müller,7/4/2024,Europe,Free
7673,Pablo,Aguilar,12/14/2023,Latin America,Free
7674,Renata,Flores,9/9/2024,Latin America,Premium
7675,Malik,Nelson,3/31/2024,North America,Free
7676,Rafael,Dominguez,12/19/2023,Latin America,Free
7677,Freya,Becker,10/25/2024,Europe,Free
7678,Emil,Nielsen,1/26/2024,Europe,Free
7679,Emma,Petersen,8/11/2023,Europe,Free
7680,Vivek,Kapoor,2/21/2024,Asia,Premium
7681,Grace,Adams,6/27/2024,North America,Free
7682,Henry,Taylor,8/5/2024,North America,Premium
7683,Max,Meyer,8/22/2023,Europe,Premium
7684,Jaden,Sanchez,2/18/2025,North America,Premium
7685,Samuel,Green,1/22/2025,North America,Premium
7686,Jae-Hyun,Malhotra,4/25/2025,Asia,Free
7687,Michael,Lewis,4/3/2025,North America,Free
7688,Noah,Jensen,3/22/2024,Europe,Premium
7689,Benjamin,Rodriguez,1/18/2024,North America,Premium
7690,Lina,Holm,3/14/2024,Europe,Free
7691,Hugo,Moretti,10/1/2024,Europe,Free
7692,Mia,Allen,8/5/2023,North America,Free
7693,Madison,Clark,1/12/2024,North America,Free
7694,Madison,Sanchez,11/17/2023,North America,Premium
7695,Yuki,Sharma,11/14/2023,Asia,Free
7696,Aaliyah,Clark,6/12/2024,North America,Premium
7697,Juan,Wilson,12/23/2023,North America,Premium
7698,Jose,Castillo,3/16/2025,Latin America,Free
7699,,,12/30/2024,Europe,Premium
7700,Alejandro,Garcia,7/19/2024,Latin America,Free
7701,Shreya,Tanaka,10/23/2023,Asia,Free
7702,Maria,Gonzalez,6/9/2025,North America,Free
7703,Malik,Hernandez,12/7/2023,North America,Premium
7704,Taro,Yoshida,5/16/2025,Asia,Free
7705,Eun-Ji,Reddy,3/7/2025,Asia,Free
7706,Fatou,Afolabi,9/9/2023,Africa,Free
7707,David,White,1/11/2024,North America,Free
7708,Divya,Das,9/27/2023,Asia,Free
7709,Maryam,Hariri,1/24/2024,Middle East,Free
7710,Julia,Lindberg,6/24/2025,Europe,Free
7711,Benjamin,Smith,9/11/2024,North America,Free
7712,Tunde,Okonkwo,8/28/2024,Africa,Free
7713,Olumide,Ojo,3/20/2024,Africa,Premium
7714,Emil,Gustafsson,7/23/2024,Europe,Free
7715,Min-Jun,Patel,5/23/2024,Asia,Free
7716,Charlotte,Davis,3/16/2025,North America,Free
7717,Hana,Liu,12/29/2024,Asia,Premium
7718,Priya,Bhatia,5/23/2025,Asia,Free
7719,Santiago,Rojas,3/23/2025,Latin America,Premium
7720,Elijah,Scott,11/29/2024,North America,Free
7721,Shreya,Nakamura,10/13/2024,Asia,Premium
7722,Li,Khan,5/20/2024,Asia,Free
7723,Ifeanyi,Okafor,7/2/2024,Africa,Premium
7724,Michael,Jackson,9/28/2024,North America,Free
7725,Ami,Das,2/5/2025,Asia,Premium
7726,Benjamin,Wilson,3/15/2024,North America,Free
7727,Eun-Ji,Kim,2/19/2025,Asia,Premium
7728,Lily,Rodriguez,11/28/2024,North America,Free
7729,Olivia,Clark,3/13/2025,North America,Free
7730,Taro,Nakamura,3/24/2024,Asia,Free
7731,Zoe,Johnson,2/1/2025,North America,Premium
7732,Freya,Persson,8/24/2024,Europe,Free
7733,Hana,Mehta,3/19/2024,Asia,Free
7734,Pooja,Singh,4/27/2024,Asia,Premium
7735,Sanjay,Bhatia,6/21/2025,Asia,Free
7736,Awa,Nguyen,2/5/2024,Africa,Premium
7737,Takeshi,Reddy,,North America,Free
7738,Amalie,Nilsson,10/21/2023,Europe,Free
7739,Gabriel,Davis,6/5/2025,North America,Free
7740,Max,Berg,5/21/2025,Europe,Free
7741,Lucia,Salazar,8/21/2023,Latin America,Premium
7742,Fernanda,Vega,12/5/2023,Latin America,Free
7743,Rina,Malhotra,5/25/2025,Asia,Premium
7744,James,Walker,10/1/2024,North America,Free
7745,Jaden,Moore,11/11/2024,North America,Premium
7746,David,Thomas,5/23/2025,North America,Free
7747,Anita,Gupta,1/24/2024,Asia,Free
7748,Jaden,Hernandez,4/5/2024,North America,Free
7749,Camila,Hernandez,7/24/2023,North America,Premium
7750,Noah,Perez,12/2/2023,North America,Premium
7751,Akira,Park,5/17/2024,Asia,Premium
7752,Emma,Green,5/2/2025,North America,Free
7753,Lars,Hansen,4/30/2025,Europe,Free
7754,Liam,Wilson,6/11/2025,North America,Premium
7755,Emma,Moretti,8/21/2024,Europe,Free
7756,Harper,Lewis,11/9/2023,North America,Premium
7757,Alejandro,Vargas,6/12/2025,Latin America,Free
7758,Ana,Garcia,3/23/2024,Latin America,Free
7759,Elena,Bianchi,11/25/2023,Europe,Free
7760,Sophie,Hoffmann,,Europe,Free
7761,Mateo,Flores,2/18/2025,Latin America,Premium
7762,Rafael,Vargas,9/17/2024,Latin America,Free
7763,Carlos,Vega,5/22/2025,Latin America,Free
7764,Madison,Allen,2/10/2025,North America,Free
7765,William,Clark,3/21/2024,North America,Free
7766,Chen,Wong,6/19/2024,Asia,Premium
7767,Rahul,Malhotra,5/4/2025,Asia,Free
7768,Maria,Castillo,7/16/2024,Latin America,Free
7769,Sophia,Ramirez,3/20/2024,North America,Free
7770,David,Young,,North America,Premium
7771,Finn,Bianchi,6/14/2024,Europe,Free
7772,Renata,Pena,10/15/2023,Latin America,Free
7773,Amalie,Andersson,9/19/2023,Eu,Premium
7774,Ami,Jeong,12/29/2023,Asia,Free
7775,Madison,Sanchez,1/24/2024,North America,Free
7776,Javier,Mendoza,9/10/2024,Latin America,Free
7777,Olivia,Davis,5/5/2024,North America,Premium
7778,Shreya,Verma,2/17/2025,Asia,Free
7779,Valentina,Vega,11/2/2024,Latin America,Free
7780,Ethan,Anderson,4/9/2025,North America,Free
7781,Sofia,Evans,9/26/2023,North America,Free
7782,Aria,Jackson,10/2/2024,North America,Free
7783,Adam,Hoffmann,3/7/2024,Europe,Free
7784,Hawa,Ibrahim,10/25/2024,Africa,Premium
7785,Aria,White,10/25/2023,North America,Free
7786,Huda,Al-Sayed,,Middle East,Free
7787,Benjamin,Adams,4/30/2025,North America,Free
7788,Niklas,Fredriksson,9/9/2023,Europe,Free
7789,Rahul,Li,9/18/2023,Asia,Free
7790,Emil,Andersson,8/16/2024,Europe,Free
7791,Aisha,Diallo,3/20/2025,Africa,Free
7792,Yuna,Khan,7/14/2025,Asia,Free
7793,Adam,Mattsson,12/10/2023,Europe,Free
7794,Emilie,Hansen,6/17/2025,Europe,Premium
7795,Laura,Persson,11/6/2023,Europe,Free
7796,Lily,Walker,1/9/2025,North America,Free
7797,Theo,Persson,2/18/2024,Europe,Free
7798,Awa,Kone,8/28/2024,Africa,Premium
7799,,Ramirez,7/15/2025,Latin America,Free
7800,Clara,Reyes,12/10/2023,Latin America,Free
7801,Alejandro,Silva,4/18/2024,Latin America,Premium
7802,Amara,Adewale,3/30/2024,Africa,Free
7803,Leila,Hassan,8/22/2023,Middle East,Free
7804,Hannah,Hoffmann,1/23/2025,Europe,Premium
7805,Olumide,Nwachukwu,9/17/2023,Africa,Free
7806,Paula,Cruz,12/10/2023,Latin America,Premium
7807,William,Harris,1/10/2024,North America,Free
7808,Fatou,Ndlovu,6/7/2025,Africa,Premium
7809,Hannah,Müller,10/21/2023,Europe,Free
7810,Rohan,Li,12/24/2023,Asia,Free
7811,Angel,Nunez,11/19/2023,Latin America,Premium
7812,Ngozi,Traore,9/6/2024,Africa,Premium
7813,Sophie,Hansen,6/12/2024,Europe,Premium
7814,Finn,Larsson,4/23/2025,Europe,Premium
7815,Lucas,Wilson,9/30/2023,North America,Premium
7816,Sophia,Gonzalez,3/22/2024,North America,Premium
7817,Niklas,Johansson,5/29/2024,Europe,Premium
7818,Vivek,Li,4/27/2024,North America,Premium
7819,Lucas,Walker,9/3/2024,North America,Free
7820,Ida,Nielsen,5/1/2024,Europe,Free
7821,Emma,Hansen,7/29/2023,Europe,Free
7822,Aoi,Verma,11/28/2024,Asia,Free
7823,Mila,Hansen,10/1/2023,Europe,Free
7824,Neha,Verma,7/2/2024,Asia,Free
7825,Gabriel,Nunez,11/18/2024,Latin America,Free
7826,Anita,Chen,8/26/2024,Asia,Free
7827,Jens,Schmidt,6/3/2025,Europe,Free
7828,Mia,Gonzalez,2/5/2025,North America,Premium
7829,Jayden,Mitchell,3/24/2025,North America,Premium
7830,Othman,Hamid,11/1/2024,Middle East,Free
7831,Fatima,Okafor,,Africa,Premium
7832,Clara,Koch,6/15/2025,Europe,Free
7833,Leo,Holm,12/3/2023,Europe,Free
7834,David,,12/19/2023,Latin America,Free
7835,Pooja,Lim,,Asia,Premium
7836,Charlotte,Hall,7/18/2023,North America,Free
7837,Maja,Larsson,7/13/2024,Europe,Premium
7838,Sophie,Gustafsson,9/22/2023,Europe,Free
7839,Mila,Lund,,Europe,Free
7840,Tunde,Okafor,7/20/2024,Africa,Free
7841,Ami,Choi,1/21/2024,Asia,Free
7842,Divya,Jeong,2/25/2024,Latin America,Premium
7843,David,Baker,6/11/2025,North America,Free
7844,Vikram,Kapoor,12/17/2023,Asia,Premium
7845,Jens,Bianchi,6/16/2024,Europe,Premium
7846,Chloe,Perez,2/23/2025,North America,Premium
7847,Niklas,Jensen,1/23/2024,Europe,Premium
7848,Emma,Flores,6/3/2024,Latin America,Free
7849,Priya,Bhatia,7/14/2025,Asia,Free
7850,Akosua,Diallo,1/18/2025,Africa,Free
7851,Laura,Russo,10/3/2023,Europe,Free
7852,Kavya,Choi,10/11/2023,Asia,Premium
7853,Amelia,Thomas,12/14/2024,North America,Free
7854,Vikram,Ma,11/28/2024,Asia,Free
7855,Evelyn,Rodriguez,8/3/2024,North America,Premium
7856,Felipe,Gomez,2/21/2025,Latin America,Premium
7857,Matteo,Schmidt,11/10/2024,Europe,Premium
7858,Aoi,Khan,1/31/2024,Asia,Premium
7859,Max,Romano,11/7/2024,Europe,Free
7860,Maja,Müller,7/16/2024,Europe,Premium
7861,Carlos,Moore,6/10/2024,North America,Free
7862,Aaliyah,Johnson,1/16/2024,North America,Premium
7863,Nadia,Qasim,8/29/2023,Middle East,Free
7864,Gabriel,Aguilar,4/26/2024,Latin America,Free
7865,Juan,Brown,4/16/2025,North America,Free
7866,Leo,Weber,8/7/2023,Europe,Premium
7867,Jacob,Sanchez,1/17/2025,North America,Premium
7868,Emma,King,9/23/2023,North America,Premium
7869,Emil,Fredriksson,7/15/2025,Europe,Premium
7870,Evelyn,Martinez,12/7/2023,North America,Premium
7871,Thomas,Lindberg,6/18/2025,Europe,Free
7872,Elijah,Gonzalez,9/7/2024,North America,Free
7873,Mei,Shah,10/2/2024,Asia,Free
7874,Grace,Perez,9/27/2023,North America,Premium
7875,Ava,Carter,,North America,Premium
7876,Hana,Verma,9/27/2023,Asia,Free
7877,Gabriel,Jackson,3/28/2025,North America,Premium
7878,Zoe,Jackson,3/20/2024,North America,Premium
7879,Taro,Verma,4/26/2024,Asia,Free
7880,Arjun,Malhotra,4/5/2025,Asia,Free
7881,Jayden,Hernandez,1/27/2024,North America,Free
7882,,Flores,12/9/2023,Latin America,Free
7883,Zoe,Carter,6/5/2024,North America,Premium
7884,Samuel,White,10/12/2023,North America,Free
7885,Jacob,Brown,6/4/2025,North America,Premium
7886,Carolina,Medina,1/9/2024,Latin America,Free
7887,,,11/14/2024,Asia,Free
7888,Paula,Gonzalez,3/6/2025,Latin America,Premium
7889,Elijah,Smith,3/29/2024,North America,Premium
7890,Clara,Koch,5/19/2024,Europe,Free
7891,Layla,Hariri,10/13/2024,Middle East,Premium
7892,Wei,Chen,9/14/2024,Asia,Free
7893,Leo,Bianchi,11/11/2023,Europe,Free
7894,Aria,Harris,7/14/2024,North America,Free
7895,Jacob,Anderson,4/15/2025,North America,Free
7896,Yuna,Jeong,11/30/2023,Asia,Free
7897,James,Hernandez,12/31/2025,North America,Free
7898,Mia,Hall,4/15/2025,North America,Premium
7899,Freya,Johansson,2/26/2024,Europe,Free
7900,Lucas,Müller,3/22/2024,Europe,Free
7901,Layla,Omar,2/18/2025,Middle East,Premium
7902,Olivia,Green,2/8/2024,North America,Free
7903,Aisha,Osei,12/12/2024,Africa,Free
7904,Samuel,Wilson,12/13/2024,North America,Premium
7905,Aaliyah,Jackson,7/24/2023,North America,Free
7906,Paula,Vega,3/3/2024,Latin America,Premium
7907,Thomas,Rossi,12/17/2024,Europe,Free
